sku,name,shortDescription,longDescription,tags,categories,attributes,attributeValues,filters,ragularPrice,quantity,manageStock,shippingWeight,thumbnails,image,status,stockStatus
SKU188,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Turquoise Blue|| Silk Chiffon_331|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331_20.0.jpg|| 331_20.1.jpg,331_20.0.jpg,live,in
SKU189,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Blue|| Silk Chiffon_331|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331_147.0.jpg|| 331_147.1.jpg,331_147.0.jpg,live,in
SKU190,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Brown|| Silk Chiffon_331|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331_142.0.jpg|| 331_142.1.jpg,"331_142.0.jpg,",live,in
SKU191,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Rust|| Silk Chiffon_331|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331_40.0.jpg|| 331_40.1.jpg,331_40.0.jpg,live,in
SKU192,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Black|| Silk Chiffon_331|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331_123.0.jpg|| 331_123.1.jpg,331_123.0.jpg,live,in
SKU193,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Brown|| Silk Chiffon_331|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331_44.0.jpg|| 331_44.1.jpg,331_44.0.jpg,live,in
SKU194,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Green|| Silk Chiffon_331|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331_144.0.jpg|| 331_144.1.jpg,331_144.0.jpg,live,in
SKU195,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Fuchsia|| Silk Chiffon_331|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331_21.0.jpg|| 331_21.1.jpg,331_21.0.jpg,live,in
SKU196,Chiffons Silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Silk|| Plain|| Yellow|| Silk Chiffon_331|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,325,32.5,no,1.46,331_159.0.jpg|| 331_159.1.jpg,331_159.0.jpg,live,in
SKU197,Linens Plain Dyed,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Plain Dyed|| Plain|| Beige|| Irish Linen_462|| 58|| linen|| Lightweight|| Fine || Meshlike and Translucent fabric,linen||plain||spring||summer||blouses||shirts,350,19.45,no,5.3,462_D.CREME.0.jpg|| 462_D.CREME.1.jpg,462_D.CREME.0.jpg,live,in
SKU198,Linens Viscose,"Linen is a strong , natural fabric made from the flax plant","Linen is a strong , natural fabric made from the flax plant, it is perfect for warm weather and has many characteristics that make it ideal for women, mens and kids wear.","Linen, Natural,Blends, Plain Dyed, Spring Summer",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Linens_Viscose|| Plain|| Green|| Linen Viscous_336|| 58|| Linen-Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,linen||plain||spring||summer||blouses||shirts||blends,650,12.1,no,3.45,336_MintGreen.0.jpg|| 336_MintGreen.1.jpg,336_MintGreen.0.jpg,live,in
SKU199,Viscose Plain Dyed,"Viscose is a natural fibre, and can be made into different types of fabrics.","Viscose is a natural fibre, and can be made into different types of fabrics. This fabric is great for draped outfits.","Cotton, Viscose, Blends,Plain Dyed",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Viscose_Plain Dyed|| Plain|| Lilac|| Cotton Viscose_7540N|| 54|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining,2200,10.9,no,3.45,754on_85-Mistyrose.0.jpg|| 754on_85-Mistyrose.1.jpg,754on_85-Mistyrose.0.jpg,live,in
SKU200,Viscose Plain Dyed,"Viscose is a natural fibre, and can be made into different types of fabrics.","Viscose is a natural fibre, and can be made into different types of fabrics. This fabric is great for draped outfits.","Cotton, Viscose, Blends,Plain Dyed",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Viscose_Plain Dyed|| Plain|| Green|| Cotton Viscose_7540N|| 54|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining,2200,10.9,no,3.45,754on_23bisque.0.jpg|| 754on_23bisque.1.jpg,754on_23bisque.0.jpg,live,in
SKU201,Viscose Plain Dyed,"Viscose is a natural fibre, and can be made into different types of fabrics.","Viscose is a natural fibre, and can be made into different types of fabrics. This fabric is great for draped outfits.","Cotton, Viscose, Blends,Plain Dyed",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Viscose_Plain Dyed|| Plain|| Navy Blue|| Cotton Viscose_7540N|| 54|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining,2200,10.9,no,3.45,754on_42-navy.0.jpg|| 754on_42-navy.1.jpg,754on_42-navy.0.jpg,live,in
SKU202,Plain Dyed Crepe ,"Viscose is a natural fibre, and can be made into different types of fabrics.","Viscose is a natural fibre, and can be made into different types of fabrics. This fabric is great for draped outfits.","Viscose, Crepe, Plain Dyed",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Plain Dyed_Crepe || Plain|| Red|| Viscose Crepe_V70000710|| 56|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining||Hijab||Crepe,1250,7,no,2.25,v70000710_11.0.jpg|| v70000710_11.1.jpg,v70000710_11.0.jpg,live,in
SKU203,Plain Dyed Crepe ,"Viscose is a natural fibre, and can be made into different types of fabrics.","Viscose is a natural fibre, and can be made into different types of fabrics. This fabric is great for draped outfits.","Viscose, Crepe, Plain Dyed",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Plain Dyed_Crepe || Plain|| Red|| Viscose Crepe_V70000710|| 56|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining||Hijab||Crepe,1250,7,no,2.25,v70000710_10.0.jpg|| v70000710_10.1.jpg,v70000710_10.0.jpg,live,in
SKU204,Plain Dyed Crepe ,"Viscose is a natural fibre, and can be made into different types of fabrics.","Viscose is a natural fibre, and can be made into different types of fabrics. This fabric is great for draped outfits.","Viscose, Crepe, Plain Dyed",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Plain Dyed_Crepe || Plain|| Blue|| Viscose Crepe_V70000710|| 56|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining||Hijab||Crepe,1250,7,no,2.25,v70000710_19.0.jpg|| v70000710_19.1.jpg,v70000710_19.0.jpg,live,in
SKU205,Plain Dyed Crepe ,"Viscose is a natural fibre, and can be made into different types of fabrics.","Viscose is a natural fibre, and can be made into different types of fabrics. This fabric is great for draped outfits.","Viscose, Crepe, Plain Dyed",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Plain Dyed_Crepe || Plain|| Blue|| Viscose Crepe_V70000710|| 56|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining||Hijab||Crepe,1250,7,no,2.25,v70000710_17.0.jpg|| v70000710_17.1.jpg,v70000710_17.0.jpg,live,in
SKU206,Plain Dyed Crepe ,"Viscose is a natural fibre, and can be made into different types of fabrics.","Viscose is a natural fibre, and can be made into different types of fabrics. This fabric is great for draped outfits.","Viscose, Crepe, Plain Dyed",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Plain Dyed_Crepe || Plain|| Pink|| Viscose Crepe_V70000710|| 56|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining||Hijab||Crepe,1250,7,no,2.25,v70000710_06.0.jpg|| v70000710_06.1.jpg,v70000710_06.0.jpg,live,in
SKU207,Plain Dyed Crepe ,"Viscose is a natural fibre, and can be made into different types of fabrics.","Viscose is a natural fibre, and can be made into different types of fabrics. This fabric is great for draped outfits.","Viscose, Crepe, Plain Dyed",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Plain Dyed_Crepe || Plain|| Yellow|| Viscose Crepe_V70000710|| 56|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining||Hijab||Crepe,1250,7,no,2.25,v70000710_04.0.jpg|| v70000710_04.1.jpg,v70000710_04.0.jpg,live,in
SKU208,Plain Dyed Crepe ,"Viscose is a natural fibre, and can be made into different types of fabrics.","Viscose is a natural fibre, and can be made into different types of fabrics. This fabric is great for draped outfits.","Viscose, Crepe, Plain Dyed",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Plain Dyed_Crepe || Plain|| Blue|| Viscose Crepe_V70000710|| 56|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining||Hijab||Crepe,1250,7,no,2.25,v70000710_03.0.jpg|| v70000710_03.1.jpg,v70000710_03.0.jpg,live,in
SKU209,Plain Dyed Crepe ,"Viscose is a natural fibre, and can be made into different types of fabrics.","Viscose is a natural fibre, and can be made into different types of fabrics. This fabric is great for draped outfits.","Viscose, Crepe, Plain Dyed",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Plain Dyed_Crepe || Plain|| White|| Viscose Crepe_V70000710|| 56|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining||Hijab||Crepe,1250,7,no,2.25,v70000710_02.0.jpg|| v70000710_02.1.jpg,v70000710_02.0.jpg,live,in
SKU210,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Purple|| Silk Chiffon Metallic_369|| 44|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,550,16.75,no,0.75,369_22.0.jpg|| 369_22.1.jpg,369_22.0.jpg,live,in
SKU211,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Rust|| Silk Chiffon Metallic_369|| 44|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,550,16.75,no,0.75,369_4.0.jpg|| 369_4.1.jpg,369_4.0.jpg,live,in
SKU212,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Shaded, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_silk|| Plain|| Red|| Silk Chiffon Metallic_369|| 44|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,550,16.75,no,0.75,369_16.0.jpg|| 369_16.1.jpg,369_16.0.jpg,live,in
